----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"COVID-19: pandemic lessons highlight need for public health situational awareness network : report to congressional addressees.",1192217,https://catalog.gpo.gov/F/?func=direct&doc_number=1192217&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-104600
"COVID-19: potential economic effects / Marc Labonte.",1125139,https://catalog.gpo.gov/F/?func=direct&doc_number=1125139&local_base=GPO01PUB,"Labonte, Marc",2020,LC 14.25/2:IN 11235/
"COVID-19: potential impacts on the electric power sector / Ashley J. Lawson.",1150139,https://catalog.gpo.gov/F/?func=direct&doc_number=1150139&local_base=GPO01PUB,"Lawson, Ashley J.",2020,LC 14.25/2:IN 11300/
"COVID-19: potential role of net operating loss (NOL) carrybacks in addressing the economic effects / Mark P. Keightley.",1125142,https://catalog.gpo.gov/F/?func=direct&doc_number=1125142&local_base=GPO01PUB,"Keightley, Mark P.",2020,LC 14.25/2:IN 11240/
"COVID-19: resources for tracking federal spending / Jennifer Teefy, Maria Kreiser.",1150144,https://catalog.gpo.gov/F/?func=direct&doc_number=1150144&local_base=GPO01PUB,"Teefy, Jennifer",2020,LC 14.25/2:IN 11407/
"COVID-19: response of the oil and gas pipelines sector / Paul W. Parfomak.",1118250,https://catalog.gpo.gov/F/?func=direct&doc_number=1118250&local_base=GPO01PUB,"Parfomak, Paul W.",2019,LC 14.24:IF 11476/
"COVID-19: restrictions on travelers at U.S. land borders / Audrey Singer.",1150145,https://catalog.gpo.gov/F/?func=direct&doc_number=1150145&local_base=GPO01PUB,"Singer, Audrey",2020,LC 14.25/2:IN 11308/
"COVID-19: reviewing existing policies could help selected agencies better prepare for dedicated user fee revenue fluctuations : report to congressional committees.",1165007,https://catalog.gpo.gov/F/?func=direct&doc_number=1165007&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-104325
"COVID-19: selected agencies overcame technology challenges to support telework but need to fully assess security controls : report to congressional addressees.",1164909,https://catalog.gpo.gov/F/?func=direct&doc_number=1164909&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-583
"COVID-19: selected capital markets segments supported by federal government liquidity interventions / Eva Su.",1150186,https://catalog.gpo.gov/F/?func=direct&doc_number=1150186&local_base=GPO01PUB,"Su, Eva",2020,LC 14.25/2:IN 11340/
"COVID-19: selected federal resources for businesses seeking to assist with research and manufacturing efforts / Maria Kreiser.",1150193,https://catalog.gpo.gov/F/?func=direct&doc_number=1150193&local_base=GPO01PUB,"Kreiser, Maria (Librarian)",2020,LC 14.25/2:IN 11419/
"COVID-19: selected financial and social service resources for older Americans / Tamar B. Breslauer, Angela Napili, Abigail R. Overbay.",1150211,https://catalog.gpo.gov/F/?func=direct&doc_number=1150211&local_base=GPO01PUB,"Breslauer, Tamar B.",2020,LC 14.25/2:IN 11410/
"COVID-19: selected states modified meal provision and other Older Americans Act services to prioritize safety : report to congressional addressees.",1169544,https://catalog.gpo.gov/F/?func=direct&doc_number=1169544&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-22-104425
"COVID-19: significant improvements are needed for overseeing relief funds and leading responses to public health emergencies : report to congressional committees.",1171674,https://catalog.gpo.gov/F/?func=direct&doc_number=1171674&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-105291
"COVID-19: social insurance and other Income-support options for those unable to work / Laura Haltzel and five others.",1118343,https://catalog.gpo.gov/F/?func=direct&doc_number=1118343&local_base=GPO01PUB,"Haltzel, Laura",2019,LC 14.24:IF 11447/
"COVID-19: state and local shut-down orders and exemptions for critical infrastructure / Brian E. Humphreys.",1125143,https://catalog.gpo.gov/F/?func=direct&doc_number=1125143&local_base=GPO01PUB,"Humphreys, Brian E.",2020,LC 14.25/2:IN 11284/
"COVID-19: state carried out historic repatriation effort but should strengthen its preparedness for future crises : report to congressional addressees.",1166667,https://catalog.gpo.gov/F/?func=direct&doc_number=1166667&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-104354
"COVID-19: state should strengthen policies to better maintain overseas operations in future crises : report to congressional addressees.",1175499,https://catalog.gpo.gov/F/?func=direct&doc_number=1175499&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-104519
"COVID-19: summary of the direct payments proposed in the Heroes Act (H.R. 6800) / Margot L. Crandall-Hollick.",1150196,https://catalog.gpo.gov/F/?func=direct&doc_number=1150196&local_base=GPO01PUB,"Crandall-Hollick, Margot L.",2020,LC 14.25/2:IN 11397/
"COVID-19: support for mortgage lenders and servicers / Andrew P. Scott, Darryl E. Getter.",1150197,https://catalog.gpo.gov/F/?func=direct&doc_number=1150197&local_base=GPO01PUB,"Scott, Andrew P. (Analyst in financial economics)",2020,LC 14.25/2:IN 11316/
"COVID-19: sustained federal action is crucial as pandemic enters its second year : report to congressional committees.",1147974,https://catalog.gpo.gov/F/?func=direct&doc_number=1147974&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-387
"COVID-19: the Coast Guard has addressed challenges, but could improve telework documentation and personnel data : report to congressional addressees.",1160595,https://catalog.gpo.gov/F/?func=direct&doc_number=1160595&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-539
"COVID-19: the Drug Enforcement Administration's regulatory role / Lisa N. Sacco.",1150206,https://catalog.gpo.gov/F/?func=direct&doc_number=1150206&local_base=GPO01PUB,"Sacco, Lisa N.",2020,LC 14.25/2:IN 11321/
"COVID-19: the employee retention tax credit / Molly F. Sherlock.",1150207,https://catalog.gpo.gov/F/?func=direct&doc_number=1150207&local_base=GPO01PUB,"Sherlock, Molly F.",2020,LC 14.25/2:IN 11299/
"COVID-19: the financial industry and consumers struggling to pay bills / Cheryl R. Cooper.",1125949,https://catalog.gpo.gov/F/?func=direct&doc_number=1125949&local_base=GPO01PUB,"Cooper, Cheryl R.",2020,LC 14.25/2:IN 11244/
"COVID-19: the potential role of TANF in addressing the economic effects / Gene Falk.",1125196,https://catalog.gpo.gov/F/?func=direct&doc_number=1125196&local_base=GPO01PUB,"Falk, Gene",2020,LC 14.25/2:IN 11241/
"COVID-19: urgent actions needed to better ensure an effective federal response : report to congressional committees.",1133193,https://catalog.gpo.gov/F/?func=direct&doc_number=1133193&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-21-191
"The COVID-related Tax Relief Act of 2020 and other COVID-related tax provisions in P.L. 116-260 / Molly F. Sherlock and three others.",1161258,https://catalog.gpo.gov/F/?func=direct&doc_number=1161258&local_base=GPO01PUB,"Sherlock, Molly F.",2021,LC 14.23:R 46649/
"COVIDView : a weekly surveillance summary of U.S. COVID-19 activity.",1118505,https://catalog.gpo.gov/F/?func=direct&doc_number=1118505&local_base=GPO01PUB,"No data",2020,HE 20.7068/2:
"COVIDtests.gov : get free at-home COVID-19 tests.",1170886,https://catalog.gpo.gov/F/?func=direct&doc_number=1170886&local_base=GPO01PUB,"No data",1800,HE 1.2:C 83/
"CSB discontinued information recovery testing and off-site backup storage during the Coronavirus pandemic / Office of Inspector General, U.S. Environmental Protection Agency.",1177477,https://catalog.gpo.gov/F/?func=direct&doc_number=1177477&local_base=GPO01PUB,"United States. Environmental Protection Agency. Office of the Inspector General",2020,EP 12.15:21-E-0016
"Capital Investment Grants program: cost predictions have improved, but the pandemic complicates assessing ridership predictions : report to congressional committees.",1214901,https://catalog.gpo.gov/F/?func=direct&doc_number=1214901&local_base=GPO01PUB,"United States. Government Accountability Office",2023,GA 1.13:GAO-23-105479
"Capital markets volatility and COVID-19 : background and policy responses / Eva Su.",1125606,https://catalog.gpo.gov/F/?func=direct&doc_number=1125606&local_base=GPO01PUB,"Su, Eva",2020,LC 14.23:R 46424/
"Care for yourself one small way each day.",1133694,https://catalog.gpo.gov/F/?func=direct&doc_number=1133694&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 18/2
"Catalyzing economic growth through SBA community-based lending : hearing before the Subcommittee on Economic Growth, Tax, and Capital Access of the Committee on Small Business, United States House of Representatives, One Hundred Seventeenth Congress, second session, hearing held March 29, 2022.",1181727,https://catalog.gpo.gov/F/?func=direct&doc_number=1181727&local_base=GPO01PUB,"United States. Congress. House. Committee on Small Business. Subcommittee on Economic Growth, Capital Access, and Tax",2022,Y 4.SM 1:117-051
"Cảnh Báo Y Tế: bệnh Vi-rút Corona 2019 (COVID-19) : Gần đây quý vị đã đi du thuyền hoặc tàu du lịch trên sông.",1118225,https://catalog.gpo.gov/F/?func=direct&doc_number=1118225&local_base=GPO01PUB,"No data",2020,HE 20.7008:C 81/5/VIETNAMESE
"Celebrating Thanksgiving.",1132797,https://catalog.gpo.gov/F/?func=direct&doc_number=1132797&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/187
"Celebrating Thanksgiving: consider other Thanksgiving activities.",1132810,https://catalog.gpo.gov/F/?func=direct&doc_number=1132810&local_base=GPO01PUB,"No data",2020,HE 20.7002:T 32
"Centers for Disease Control and Prevention --- applicability of Congressional Review Act to requirement for persons to wear masks while on conveyances and at transportation hubs / Edda Emmanuelli Perez.",1171558,https://catalog.gpo.gov/F/?func=direct&doc_number=1171558&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.5/A-2:B-333501
"Challenges to safely reopening K-12 schools : hearing before the Select Subcommittee on the Coronavirus Crisis of the Committee on Oversight and Reform, House of Representatives, One Hundred Sixteenth Congress, second session, August 6, 2020.",1133947,https://catalog.gpo.gov/F/?func=direct&doc_number=1133947&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:116-112
"Changes to behavioral health treatment during the COVID-19 pandemic / Johnathan H. Duff, Amanda K. Sarata, Victoria L. Elliott.",1130413,https://catalog.gpo.gov/F/?func=direct&doc_number=1130413&local_base=GPO01PUB,"Duff, Johnathan H.",2020,LC 14.25/2:IN 11450/
"Child care: subsidy eligibility and use in fiscal year 2019 and state program changes during the pandemic : report to congressional committees.",1214626,https://catalog.gpo.gov/F/?func=direct&doc_number=1214626&local_base=GPO01PUB,"United States. Government Accountability Office",2023,GA 1.13:GAO-23-106073
"Child welfare: pandemic posed challenges, but also created opportunities for agencies to enhance future options : report to congressional committees.",1161252,https://catalog.gpo.gov/F/?func=direct&doc_number=1161252&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-483
"Cleaning and disinfecting your home : everyday steps and extra steps when someone is sick.",1177251,https://catalog.gpo.gov/F/?func=direct&doc_number=1177251&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 58
"Climbing again : stakeholder views on resuming air travel in the COVID-19 era : hearing before the Subcommittee on Transportation and Maritime Security of the Committee on Homeland Security, House of Representatives, One Hundred Sixteenth Congress, second session, June 18, 2020.",1137237,https://catalog.gpo.gov/F/?func=direct&doc_number=1137237&local_base=GPO01PUB,"United States. Congress. House. Committee on Homeland Security. Subcommittee on Transportation and Maritime Security",2021,Y 4.H 75:116-71
"Clinicians: care for yourself one small way each day.",1133789,https://catalog.gpo.gov/F/?func=direct&doc_number=1133789&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 18/2/CLINICIANS
"College closures : many impacted borrowers struggled financially despite being eligible for loan discharges: testimony before the Subcommittee on Higher Education and Workforce Investment, Committee on Education and Labor, House of Representatives / statement of Melissa Emrey-Arras.",1171378,https://catalog.gpo.gov/F/?func=direct&doc_number=1171378&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-105373
"Combating Pandemic Scams Act of 2020 : report (to accompany H.R. 6435).",1133550,https://catalog.gpo.gov/F/?func=direct&doc_number=1133550&local_base=GPO01PUB,"United States. Congress. House. Committee on Energy and Commerce",2020,Y 1.1/8:116-591
"Commerce, Justice, science, and related agencies appropriations for 2022 : hearings before a subcommittee of the Committee on Appropriations, House of Representatives, One Hundred Seventeenth Congress, first session / Subcommittee on Commerce, Justice, Science, and Related Agencies.",1170220,https://catalog.gpo.gov/F/?func=direct&doc_number=1170220&local_base=GPO01PUB,"United States. Congress. House. Committee on Appropriations. Subcommittee on Commerce, Justice, Science, and Related Agencies",2021,Y 4.AP 6/1:C 73/2/2022/
"Communication and coordination between employers.",1160733,https://catalog.gpo.gov/F/?func=direct&doc_number=1160733&local_base=GPO01PUB,"No data",2021,L 35.2:C 73/3
"Community Development Block Grants and the CARES Act / Joseph V. Jaroscak.",1148015,https://catalog.gpo.gov/F/?func=direct&doc_number=1148015&local_base=GPO01PUB,"Jaroscak, Joseph V.",2020,LC 14.25/2:IN 11315/
"Community development financial institutions : analysis of annual and emergency assistance and Treasury efforts to address program risks : report to the ranking member, Committee on Banking, Housing, and Urban Affairs, U.S. Senate.",1209798,https://catalog.gpo.gov/F/?func=direct&doc_number=1209798&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-23-105952
"Community perspectives on coronavirus preparedness and response : hearing before the Subcommittee on Emergency Preparedness, Response, and Recovery of the Committee on Homeland Security, House of Representatives, One Hundred Sixteenth Congress, second session, March 10, 2020.",1136592,https://catalog.gpo.gov/F/?func=direct&doc_number=1136592&local_base=GPO01PUB,"United States. Congress. House. Committee on Homeland Security. Subcommittee on Emergency Preparedness, Response, and Recovery",2021,Y 4.H 75:116-66
